pick,player,position,tier,nominator,winner,price,winner_archetype,forced_final_slot,iteration
77,Mark Andrews,TE,2,Reid,CJ,2.869999999999999,tier_controller,False,61
78,Jayden Daniels,QB,2,Evan,James,1.7206956521739132,stars_and_scrubs,False,61
79,Marvin Harrison Jr,WR,10,Brad,James,2.0036730434782606,stars_and_scrubs,False,61
80,DeVon Achane,RB,8,Sam,Ryan J,1.6812260869565216,anchor,False,61
81,AD Mitchell,WR,9,CJ,James,1.7294024347826087,stars_and_scrubs,False,61
82,Jalen Coker,WR,8,James,Ryan J,1.3551391304347828,anchor,False,61
83,Khalil Shakir,WR,8,Ryan J,Sam,1.2773008695652175,tier_controller,False,61
84,Jajuan Jennings,WR,9,Jason,Evan,1.6302,stars_and_scrubs,False,61
85,Emmett Johnson,RB,10,Coby,Evan,1.605217391304348,stars_and_scrubs,False,61
86,George Kittle,TE,2,Reid,Evan,1.2304347826086957,stars_and_scrubs,False,61
87,Travis Kelce,TE,2,Evan,Evan,1.2260869565217392,stars_and_scrubs,False,61
88,Tank Bigsby,RB,9,Brad,Evan,1.5882608695652176,stars_and_scrubs,False,61
89,Joe Burrow,QB,2,Sam,Evan,1.2173913043478262,stars_and_scrubs,False,61
90,Isiah Pacheco,RB,8,CJ,Reid,1.29,positional_extremist_rb,False,61
91,Dalton Schultz,TE,4,James,Evan,1.5713043478260869,stars_and_scrubs,False,61
92,Greg Dulcich,TE,20,Ryan J,Ryan J,1.0,anchor,False,61
93,Brenton Strange,TE,4,Jason,Evan,2.57,stars_and_scrubs,True,61
94,KC Concepcion,WR,9,Coby,James,1.1956521739130435,stars_and_scrubs,False,61
95,MarShawn Lloyd,RB,9,Reid,James,1.191304347826087,stars_and_scrubs,False,61
96,Hunter Henry,TE,3,Brad,James,1.5430434782608697,stars_and_scrubs,False,61
97,Jonah Coleman,RB,9,Sam,James,1.182608695652174,stars_and_scrubs,False,61
98,Dak Prescott,QB,3,CJ,James,1.1782608695652175,stars_and_scrubs,False,61
99,Cooper Kupp,WR,11,James,James,1.526086956521739,stars_and_scrubs,False,61
100,Jayden Higgins,WR,10,Ryan J,James,3.73,stars_and_scrubs,True,61
101,Justin Herbert,QB,3,Jason,Jason,1.1652173913043478,stars_and_scrubs,False,61
102,Trevor Lawrence,QB,3,Coby,Jason,1.5091304347826087,stars_and_scrubs,False,61
103,Kimani Vidal,RB,10,Reid,Jason,1.5034782608695652,stars_and_scrubs,False,61
104,Jared Goff,QB,3,Brad,Jason,1.4978260869565219,stars_and_scrubs,False,61
105,Chris Rodriguez Jr,RB,11,Sam,Jason,1.4921739130434784,stars_and_scrubs,False,61
106,Brian Thomas Jr,WR,10,CJ,Jason,1.42,stars_and_scrubs,False,61
107,Jake Ferguson,TE,3,Ryan J,Ryan J,1.1391304347826088,anchor,False,61
108,Braelon Allen,RB,10,Jason,Ryan J,3.74,anchor,True,61
109,Ray Davis,RB,10,Coby,Sam,1.1304347826086956,tier_controller,False,61
110,Kyle Pitts Sr,TE,4,Reid,Brad,1.0099999999999998,value_purist,False,61
111,Fernando Mendoza,QB,14,Brad,Brad,1.0,value_purist,False,61
112,Tommy Tremble,TE,5,Sam,Sam,1.0,tier_controller,False,61
113,Keenan Allen,WR,11,CJ,Sam,1.0099999999999998,tier_controller,False,61
114,Xavier Worthy,WR,10,Jason,Jason,1.0,stars_and_scrubs,False,61
115,Isaiah Likely,TE,3,Coby,Coby,1.0,value_purist,False,61
116,Juwan Johnson,TE,4,Reid,Reid,1.0,positional_extremist_rb,False,61
117,James Conner,RB,11,Brad,Brad,1.0,value_purist,False,61
118,Rashid Shaheed,WR,11,Sam,Sam,1.0,tier_controller,False,61
119,Patrick Mahomes,QB,4,CJ,CJ,1.0,tier_controller,False,61
120,Denzel Boston,WR,11,Jason,Jason,1.0,stars_and_scrubs,False,61
121,Samaje Perine,RB,11,Coby,Coby,1.0,value_purist,False,61
122,Adonai Mitchell,WR,12,Reid,Reid,1.0,positional_extremist_rb,False,61
123,Kyler Murray,QB,5,Brad,Brad,1.0,value_purist,False,61
124,Brock Purdy,QB,4,Sam,Sam,1.0,tier_controller,True,61
125,Chig Okonkwo,TE,5,CJ,CJ,1.0,tier_controller,False,61
126,Jaxson Dart,QB,4,Jason,Jason,1.0,stars_and_scrubs,True,61
127,Jaydon Blue,RB,12,Coby,Coby,1.0,value_purist,False,61
128,Justice Hill,RB,11,Reid,Reid,1.0,positional_extremist_rb,False,61
129,De'Zhaun Stribling,WR,12,Brad,Brad,1.0,value_purist,True,61
130,Jordyn Tyson,WR,12,CJ,CJ,1.0,tier_controller,False,61
131,Trey Benson,RB,12,Coby,Coby,1.0,value_purist,False,61
132,Keon Coleman,WR,12,Reid,Reid,1.0,positional_extremist_rb,True,61
133,Jordan Love,QB,4,CJ,CJ,1.0,tier_controller,False,61
134,Pat Bryant,WR,13,Coby,Coby,1.0,value_purist,False,61
135,Baker Mayfield,QB,5,CJ,CJ,1.0,tier_controller,False,61
136,Devin Neal,RB,12,Coby,Coby,1.0,value_purist,True,61
137,Bo Nix,QB,5,CJ,CJ,1.0,tier_controller,False,61
138,Rashod Bateman,WR,13,CJ,CJ,1.0,tier_controller,True,61
1,Bucky Irving,RB,1,Shane,Brad,330.0,stars_and_scrubs,False,62
2,Ladd McConkey,WR,2,Travis,Ryan J,231.36956521739128,positional_extremist_wr,False,62
3,RJ Harvey,RB,3,Coby,James,282.45652173913044,tier_controller,False,62
4,Josh Jacobs,RB,1,James,Coby,286.0,emotional,False,62
5,Bhayshul Tuten,RB,2,Brad,Sam,239.22521739130434,tier_controller,False,62
6,Tetairoa McMillan,WR,1,Jason,Jason,175.0,emotional,False,62
7,Jonathon Brooks,RB,2,CJ,Jason,106.76658643478261,emotional,False,62
8,Jacory Croskey-Merritt,RB,4,Reid,Brandon,85.69826086956523,positional_extremist_wr,False,62
9,Jeremiyah Love,RB,1,Ryan J,Reid,116.46015680614404,value_purist,False,62
10,Rhamondre Stevenson,RB,2,Sam,Shane,79.12914852416515,balanced,False,62
11,Jadarian Price,RB,1,Evan,Travis,96.0,value_purist,False,62
12,Chuba Hubbard,RB,3,Brandon,Shane,73.27387391304349,balanced,False,62
13,Terry McLaurin,WR,2,Shane,Brandon,74.23515480580585,positional_extremist_wr,False,62
14,DJ Moore,WR,3,Travis,CJ,68.89606521739131,balanced,False,62
15,Nico Collins,WR,1,Coby,Travis,62.488260869565224,value_purist,False,62
16,Tony Pollard,RB,3,James,Travis,83.47980190959755,value_purist,False,62
17,Aaron Jones Sr,RB,4,Brad,Ryan J,67.32229565217392,positional_extremist_wr,False,62
18,Rashee Rice,WR,1,Jason,Reid,70.12123561327391,value_purist,False,62
19,DeVonta Smith,WR,1,CJ,Evan,64.20185336623008,balanced,False,62
20,Jaylen Warren,RB,2,Reid,Travis,71.2301652173913,value_purist,False,62
21,Carnell Tate,WR,4,Ryan J,Shane,51.80684243478262,balanced,False,62
22,James Cook,RB,3,Sam,Reid,52.8,value_purist,False,62
23,Zach Charbonnet,RB,5,Evan,CJ,48.29394165217391,balanced,False,62
24,Sam LaPorta,TE,1,Brandon,Sam,39.463680000000004,tier_controller,False,62
25,Rachaad White,RB,5,Shane,Reid,52.42775652173914,value_purist,False,62
26,Trey McBride,TE,1,Travis,Travis,44.10631652173913,value_purist,False,62
27,Mike Evans,WR,4,Coby,Evan,37.66193565217392,balanced,False,62
28,Drake Maye,QB,1,James,Ryan J,32.36716795472674,positional_extremist_wr,False,62
29,Deebo Samuel,WR,3,Brad,Shane,37.0,balanced,False,62
30,Josh Allen,QB,1,Jason,Evan,33.36025304347826,balanced,False,62
31,Davante Adams,WR,3,CJ,CJ,28.42840608695652,balanced,False,62
32,Tee Higgins,WR,2,Reid,Shane,26.189999999999998,balanced,False,62
33,Kenny Gainwell,RB,4,Ryan J,CJ,25.674198260869566,balanced,False,62
34,Jaylen Waddle,WR,2,Sam,Reid,24.75398260869565,value_purist,False,62
35,Josh Downs,WR,5,Evan,Evan,23.702125217391306,balanced,False,62
36,CJ Stroud,QB,2,Brandon,Sam,23.465438608695653,tier_controller,False,62
37,Travis Etienne,RB,5,Shane,Shane,21.53630747826087,balanced,False,62
38,Austin Ekeler,RB,6,Travis,CJ,20.913112478260867,balanced,False,62
39,Garrett Wilson,WR,3,Coby,Evan,18.510660869565218,balanced,False,62
40,Matthew Golden,WR,6,James,Ryan J,19.0,positional_extremist_wr,False,62
41,DK Metcalf,WR,5,Brad,James,17.55005286956522,tier_controller,False,62
42,Jordan Mason,RB,4,Jason,Shane,14.509085217391306,balanced,False,62
43,TJ Hockenson,TE,1,CJ,Evan,13.87186695652174,balanced,False,62
44,Chris Godwin Jr,WR,4,Reid,CJ,14.831141304347828,balanced,False,62
45,Tucker Kraft,TE,1,Ryan J,Sam,13.791660869565218,tier_controller,False,62
46,Bill Croskey-Merritt,RB,5,Sam,Shane,10.853321739130436,balanced,False,62
47,Jameson Williams,WR,4,Evan,Evan,10.4006,balanced,False,62
48,Stefon Diggs,WR,7,Brandon,Ryan J,12.673219565217392,positional_extremist_wr,False,62
49,Romeo Doubs,WR,8,Shane,James,11.69,tier_controller,False,62
50,Nick Chubb,RB,6,Travis,CJ,9.69,balanced,False,62
51,AJ Brown,WR,5,Coby,Travis,8.69,value_purist,False,62
52,Lamar Jackson,QB,1,James,Shane,8.598969565217393,balanced,False,62
53,Tyler Allgeier,RB,7,Brad,Sam,9.162351304347828,tier_controller,False,62
54,Mark Andrews,TE,2,Jason,Evan,8.52841956521739,balanced,False,62
55,JK Dobbins,RB,6,CJ,CJ,7.420186086956523,balanced,False,62
56,Amon-Ra St Brown,WR,5,Reid,Brandon,7.500873913043479,positional_extremist_wr,False,62
57,Jordan Addison,WR,7,Ryan J,James,7.744111304347826,tier_controller,False,62
58,Brian Robinson Jr,RB,6,Sam,Shane,7.0,balanced,False,62
59,Jayden Reed,WR,6,Evan,Brandon,6.377913043478262,positional_extremist_wr,False,62
60,AD Mitchell,WR,9,Brandon,CJ,6.245588608695653,balanced,False,62
61,Michael Pittman Jr,WR,6,Shane,Evan,4.821217391304348,balanced,False,62
62,Mike Washington Jr.,RB,8,Travis,Ryan J,6.624192391304349,positional_extremist_wr,False,62
63,Quentin Johnston,WR,7,Coby,Shane,21.1,balanced,True,62
64,Jajuan Jennings,WR,9,James,Sam,5.733787826086957,tier_controller,False,62
65,Jakobi Meyers,WR,7,Brad,Evan,19.95,balanced,True,62
66,Keaton Mitchell,RB,7,Jason,CJ,18.61,balanced,True,62
67,Dallas Goedert,TE,2,Reid,James,4.894185739130435,tier_controller,False,62
68,Makai Lemon,WR,8,Ryan J,Jason,4.239702260869565,emotional,False,62
69,Khalil Shakir,WR,8,Sam,Jason,2.8669565217391306,emotional,False,62
70,Alvin Kamara,RB,7,Brandon,Sam,3.7140480000000005,tier_controller,False,62
71,Joe Burrow,QB,2,Travis,Brandon,2.755593043478261,positional_extremist_wr,False,62
72,Aaron Rodgers,QB,12,Coby,Coby,1.0,emotional,False,62
73,Dylan Sampson,RB,8,James,James,3.0,tier_controller,False,62
74,Courtland Sutton,WR,6,Brad,Ryan J,2.6500000000000004,positional_extremist_wr,False,62
75,Jalen Coker,WR,8,Jason,Brandon,1.8013252173913046,positional_extremist_wr,False,62
76,Jameis Winston,QB,6,Reid,Reid,1.0,value_purist,False,62
77,Greg Dulcich,TE,20,Ryan J,Ryan J,1.0,positional_extremist_wr,False,62
78,Jayden Daniels,QB,2,Sam,Brad,1.7206956521739132,stars_and_scrubs,False,62
79,Jalen Hurts,QB,1,Brandon,Sam,2.4047304347826084,tier_controller,False,62
80,Dalton Kincaid,TE,3,Travis,James,2.145536,tier_controller,False,62
81,Kenneth Walker,RB,7,Coby,Brad,1.5306573913043475,stars_and_scrubs,False,62
82,Tyrone Tracy Jr,RB,9,James,Brad,1.7843913043478266,stars_and_scrubs,False,62
83,DeVon Achane,RB,8,Brad,Reid,1.4400000000000004,value_purist,False,62
84,Isiah Pacheco,RB,8,Jason,Brad,1.2391304347826086,stars_and_scrubs,False,62
85,Tank Bigsby,RB,9,Reid,Brad,1.605217391304348,stars_and_scrubs,False,62
86,KC Concepcion,WR,9,Ryan J,Brandon,1.5995652173913044,positional_extremist_wr,False,62
87,George Kittle,TE,2,Sam,Brad,1.2260869565217392,stars_and_scrubs,False,62
88,Caleb Williams,QB,2,Brandon,Brad,1.5882608695652176,stars_and_scrubs,False,62
89,Ricky Pearsall,WR,9,Travis,Brad,1.2173913043478262,stars_and_scrubs,False,62
90,Marvin Harrison Jr,WR,10,Coby,Brad,1.5769565217391306,stars_and_scrubs,False,62
91,Kimani Vidal,RB,10,James,Brad,1.5713043478260869,stars_and_scrubs,False,62
92,Travis Kelce,TE,2,Brad,James,1.2043478260869565,tier_controller,False,62
93,Braelon Allen,RB,10,Jason,Brad,1.93,stars_and_scrubs,True,62
94,Jonah Coleman,RB,9,Reid,James,1.1956521739130435,tier_controller,False,62
95,Xavier Worthy,WR,10,Ryan J,James,1.12,tier_controller,False,62
96,Cooper Kupp,WR,11,Sam,Jason,1.1199999999999992,emotional,False,62
97,Hunter Henry,TE,3,Brandon,Sam,1.0499999999999998,tier_controller,False,62
98,Jayden Higgins,WR,10,Travis,Brandon,1.02,positional_extremist_wr,False,62
99,Brenton Strange,TE,4,Coby,Coby,1.0,emotional,False,62
100,Isaiah Likely,TE,3,James,James,1.0,tier_controller,True,62
101,MarShawn Lloyd,RB,9,Jason,Jason,1.0,emotional,False,62
102,Trevor Lawrence,QB,3,Reid,Reid,1.0,value_purist,False,62
103,Ray Davis,RB,10,Ryan J,Ryan J,1.0,positional_extremist_wr,False,62
104,Brian Thomas Jr,WR,10,Sam,Sam,1.0,tier_controller,False,62
105,Denzel Boston,WR,11,Brandon,Brandon,1.0,positional_extremist_wr,True,62
106,Jake Ferguson,TE,3,Travis,Travis,1.0,value_purist,False,62
107,Emmett Johnson,RB,10,Coby,Coby,1.0,emotional,False,62
108,Dalton Schultz,TE,4,Jason,Jason,1.0,emotional,False,62
109,Jared Goff,QB,3,Reid,Reid,1.0,value_purist,False,62
110,Kyler Murray,QB,5,Ryan J,Ryan J,1.0,positional_extremist_wr,False,62
111,Dak Prescott,QB,3,Sam,Sam,1.0,tier_controller,False,62
112,Kyle Pitts Sr,TE,4,Travis,Travis,1.0,value_purist,False,62
113,Chris Rodriguez Jr,RB,11,Coby,Coby,1.0,emotional,False,62
114,Keenan Allen,WR,11,Jason,Jason,1.0,emotional,False,62
115,Justin Herbert,QB,3,Reid,Reid,1.0,value_purist,False,62
116,Jordyn Tyson,WR,12,Ryan J,Ryan J,1.0,positional_extremist_wr,False,62
117,James Conner,RB,11,Sam,Sam,1.0,tier_controller,False,62
118,Patrick Mahomes,QB,4,Travis,Travis,1.0,value_purist,False,62
119,De'Zhaun Stribling,WR,12,Coby,Coby,1.0,emotional,False,62
120,Rashid Shaheed,WR,11,Jason,Jason,1.0,emotional,False,62
121,Juwan Johnson,TE,4,Reid,Reid,1.0,value_purist,False,62
122,Samaje Perine,RB,11,Ryan J,Ryan J,1.0,positional_extremist_wr,False,62
123,Jaxson Dart,QB,4,Sam,Sam,1.0,tier_controller,True,62
124,Keon Coleman,WR,12,Travis,Travis,1.0,value_purist,False,62
125,Malik Davis,RB,12,Coby,Coby,1.0,emotional,False,62
126,Brock Purdy,QB,4,Jason,Jason,1.0,emotional,False,62
127,Tre Tucker,WR,13,Reid,Reid,1.0,value_purist,False,62
128,Baker Mayfield,QB,5,Ryan J,Ryan J,1.0,positional_extremist_wr,True,62
129,Christian Kirk,WR,13,Travis,Travis,1.0,value_purist,False,62
130,Bo Nix,QB,5,Coby,Coby,1.0,emotional,False,62
131,Rashod Bateman,WR,13,Jason,Jason,1.0,emotional,False,62
132,Jaylen Wright,RB,15,Reid,Reid,1.0,value_purist,True,62
133,Adonai Mitchell,WR,12,Travis,Travis,1.0,value_purist,False,62
134,Sean Tucker,RB,14,Coby,Coby,1.0,emotional,False,62
135,Brashard Smith,RB,17,Jason,Jason,1.0,emotional,True,62
136,Matthew Stafford,QB,5,Travis,Travis,1.0,value_purist,True,62
137,Chig Okonkwo,TE,5,Coby,Coby,1.0,emotional,False,62
138,Seth McGowan,RB,15,Coby,Coby,1.0,emotional,True,62
1,Jeremiyah Love,RB,1,Jason,Ryan J,325.0,positional_extremist_rb,False,63
2,Tetairoa McMillan,WR,1,Brad,Sam,271.2608695652174,positional_extremist_wr,False,63
3,RJ Harvey,RB,3,Brandon,Reid,282.45652173913044,stars_and_scrubs,False,63
4,Ladd McConkey,WR,2,Coby,Shane,230.1086956521739,positional_extremist_wr,False,63
5,Josh Jacobs,RB,1,CJ,James,241.0,positional_extremist_wr,False,63
6,Nico Collins,WR,1,Sam,Coby,241.0,positional_extremist_rb,False,63
7,Bhayshul Tuten,RB,2,James,CJ,226.0,emotional,False,63
8,Jadarian Price,RB,1,Ryan J,Evan,123.56391082633509,emotional,False,63
9,Jonathon Brooks,RB,2,Travis,Evan,103.44,emotional,False,63
10,Bucky Irving,RB,1,Evan,Brad,97.69855740327552,balanced,False,63
11,Jaylen Warren,RB,2,Shane,Travis,78.96694782608697,value_purist,False,63
12,Tony Pollard,RB,3,Reid,Jason,68.79895652173914,balanced,False,63
13,DeVonta Smith,WR,1,Jason,Brandon,92.1582591304348,positional_extremist_wr,False,63
14,Terry McLaurin,WR,2,Brad,James,83.84,positional_extremist_wr,False,63
15,Chuba Hubbard,RB,3,Brandon,Brad,67.0,balanced,False,63
16,Rhamondre Stevenson,RB,2,Coby,Travis,68.53956945821572,value_purist,False,63
17,Jacory Croskey-Merritt,RB,4,CJ,Jason,56.50427826086956,balanced,False,63
18,James Cook,RB,3,Sam,Travis,48.519309167320195,value_purist,False,63
19,DJ Moore,WR,3,James,Brandon,60.739999999999995,positional_extremist_wr,False,63
20,Deebo Samuel,WR,3,Ryan J,Sam,56.0,positional_extremist_wr,False,63
21,Rashee Rice,WR,1,Travis,Travis,48.89073043478262,value_purist,False,63
22,Aaron Jones Sr,RB,4,Evan,Travis,55.0,value_purist,False,63
23,Jaylen Waddle,WR,2,Shane,Travis,47.17685635989675,value_purist,False,63
24,Trey McBride,TE,1,Reid,Shane,47.0,positional_extremist_wr,False,63
25,Chris Godwin Jr,WR,4,Jason,Brad,49.02225043478261,balanced,False,63
26,DK Metcalf,WR,5,Brad,Jason,38.0,balanced,False,63
27,Carnell Tate,WR,4,Brandon,Jason,37.17673826086957,balanced,False,63
28,Travis Etienne,RB,5,Coby,Brad,27.559298086956524,balanced,False,63
29,Davante Adams,WR,3,CJ,Coby,35.78990093184454,positional_extremist_rb,False,63
30,Jordan Mason,RB,4,Sam,Ryan J,31.9,positional_extremist_rb,False,63
31,Sam LaPorta,TE,1,James,Brad,27.501591652173914,balanced,False,63
32,Rachaad White,RB,5,Ryan J,Reid,25.04187304347826,stars_and_scrubs,False,63
33,Jalen Hurts,QB,1,Travis,Shane,27.36758539130435,positional_extremist_wr,False,63
34,Zach Charbonnet,RB,5,Evan,Jason,23.021152173913045,balanced,False,63
35,Kenny Gainwell,RB,4,Shane,Travis,19.9,value_purist,False,63
36,Josh Downs,WR,5,Reid,Shane,21.88968260869565,positional_extremist_wr,False,63
37,Tee Higgins,WR,2,Jason,Brad,18.918921739130436,balanced,False,63
38,TJ Hockenson,TE,1,Brad,Jason,15.507873913043477,balanced,False,63
39,Garrett Wilson,WR,3,Brandon,CJ,15.0,emotional,False,63
40,Josh Allen,QB,1,Coby,Brad,14.42021304347826,balanced,False,63
41,Matthew Golden,WR,6,CJ,Jason,13.779391304347827,balanced,False,63
42,Austin Ekeler,RB,6,Sam,Brad,11.932030956521741,balanced,False,63
43,Mike Evans,WR,4,James,Brandon,10.723982608695653,positional_extremist_wr,False,63
44,Drake Maye,QB,1,Ryan J,Jason,9.821983695652177,balanced,False,63
45,Bill Croskey-Merritt,RB,5,Travis,Shane,9.021005217391306,positional_extremist_wr,False,63
46,Jordan Addison,WR,7,Evan,Ryan J,9.630315217391306,positional_extremist_rb,False,63
47,Alvin Kamara,RB,7,Shane,Jason,9.003302000000001,balanced,False,63
48,Nick Chubb,RB,6,Reid,Brad,6.144838260869566,balanced,False,63
49,JK Dobbins,RB,6,Jason,Brad,6.1381565217391305,balanced,False,63
50,Amon-Ra St Brown,WR,5,Brad,Brandon,6.131474782608697,positional_extremist_wr,False,63
51,Jameson Williams,WR,4,Brandon,Jason,5.967753913043478,balanced,False,63
52,AJ Brown,WR,5,Coby,Shane,5.593809565217391,positional_extremist_wr,False,63
53,Makai Lemon,WR,8,CJ,Brandon,5.469891304347827,positional_extremist_wr,False,63
54,CJ Stroud,QB,2,Sam,Coby,6.293766739130436,positional_extremist_rb,False,63
55,Courtland Sutton,WR,6,James,Brad,4.797237391304349,balanced,False,63
56,Romeo Doubs,WR,8,Ryan J,Coby,5.714291304347826,positional_extremist_rb,False,63
57,Stefon Diggs,WR,7,Travis,Jason,4.92626295652174,balanced,False,63
58,Tyler Allgeier,RB,7,Evan,Brad,15.87,balanced,True,63
59,Tucker Kraft,TE,1,Shane,Sam,4.0,positional_extremist_wr,False,63
60,Lamar Jackson,QB,1,Reid,Jason,14.49,balanced,True,63
61,Kenneth Walker,RB,7,Brandon,Reid,1.8747826086956525,stars_and_scrubs,False,63
62,Dylan Sampson,RB,8,Coby,Reid,2.16,stars_and_scrubs,False,63
63,Jayden Reed,WR,6,CJ,Shane,3.0,positional_extremist_wr,False,63
64,Joe Burrow,QB,2,Sam,Ryan J,2.4700000000000006,positional_extremist_rb,False,63
65,Caleb Williams,QB,2,James,Brandon,2.0,positional_extremist_wr,False,63
66,Brian Robinson Jr,RB,6,Ryan J,Shane,3.005628260869565,positional_extremist_wr,False,63
67,Michael Pittman Jr,WR,6,Travis,Sam,1.7400000000000002,positional_extremist_wr,False,63
68,Dallas Goedert,TE,2,Evan,Brandon,2.1266304347826086,positional_extremist_wr,False,63
69,Jalen Coker,WR,8,Shane,Shane,1.6956521739130435,positional_extremist_wr,False,63
70,Jayden Daniels,QB,2,Reid,Reid,1.4008800000000001,stars_and_scrubs,False,63
71,Jajuan Jennings,WR,9,Brandon,Reid,1.6843478260869567,stars_and_scrubs,False,63
72,George Kittle,TE,2,Coby,Shane,1.31,positional_extremist_wr,False,63
73,Tank Bigsby,RB,9,CJ,Reid,1.6730434782608699,stars_and_scrubs,False,63
74,Jakobi Meyers,WR,7,Sam,Brandon,1.65,positional_extremist_wr,False,63
75,Keaton Mitchell,RB,7,James,Reid,1.2782608695652173,stars_and_scrubs,False,63
76,Tyrone Tracy Jr,RB,9,Ryan J,Reid,1.656086956521739,stars_and_scrubs,False,63
77,KC Concepcion,WR,9,Travis,Reid,1.2695652173913043,stars_and_scrubs,False,63
78,AD Mitchell,WR,9,Evan,Reid,1.6447826086956523,stars_and_scrubs,False,63
79,Brenton Strange,TE,4,Shane,Reid,1.6391304347826086,stars_and_scrubs,False,63
80,Mark Andrews,TE,2,Reid,Reid,1.23,stars_and_scrubs,True,63
81,Mike Washington Jr.,RB,8,Brandon,Coby,1.21,positional_extremist_rb,False,63
82,Ricky Pearsall,WR,9,Coby,James,1.1600000000000001,positional_extremist_wr,False,63
83,Quentin Johnston,WR,7,CJ,CJ,1.0,emotional,False,63
84,Khalil Shakir,WR,8,Sam,Sam,1.0,positional_extremist_wr,False,63
85,Dalton Kincaid,TE,3,James,James,1.0,positional_extremist_wr,False,63
86,Isiah Pacheco,RB,8,Ryan J,Ryan J,1.0,positional_extremist_rb,False,63
87,DeVon Achane,RB,8,Travis,Travis,1.0,value_purist,False,63
88,Brian Thomas Jr,WR,10,Evan,Evan,1.0,emotional,False,63
89,MarShawn Lloyd,RB,9,Shane,Shane,1.0,positional_extremist_wr,True,63
90,Jake Ferguson,TE,3,Brandon,Brandon,1.0,positional_extremist_wr,True,63
91,Emmett Johnson,RB,10,Coby,Coby,1.0,positional_extremist_rb,False,63
92,Kimani Vidal,RB,10,CJ,CJ,1.0,emotional,False,63
93,Marvin Harrison Jr,WR,10,Sam,Sam,1.0,positional_extremist_wr,False,63
94,Jayden Higgins,WR,10,James,James,1.0,positional_extremist_wr,False,63
95,Travis Kelce,TE,2,Ryan J,Ryan J,1.0,positional_extremist_rb,False,63
96,Jonah Coleman,RB,9,Travis,Travis,1.0,value_purist,False,63
97,Trevor Lawrence,QB,3,Evan,Evan,1.0,emotional,False,63
98,Xavier Worthy,WR,10,Coby,Coby,1.0,positional_extremist_rb,False,63
99,Dalton Schultz,TE,4,CJ,CJ,1.0,emotional,False,63
100,Keenan Allen,WR,11,Sam,Sam,1.0,positional_extremist_wr,False,63
101,Hunter Henry,TE,3,James,James,1.0,positional_extremist_wr,False,63
102,Braelon Allen,RB,10,Ryan J,Ryan J,1.0,positional_extremist_rb,False,63
103,Chris Rodriguez Jr,RB,11,Travis,Travis,1.0,value_purist,False,63
104,Jaxson Dart,QB,4,Evan,Evan,1.0,emotional,False,63
105,Ray Davis,RB,10,Coby,Coby,1.0,positional_extremist_rb,False,63
106,JJ McCarthy,QB,11,CJ,CJ,1.0,emotional,False,63
107,Isaiah Likely,TE,3,Sam,Sam,1.0,positional_extremist_wr,False,63
